Ano,Mes,Hora,Normal,HorarioEconomico,Autoconsumo,Injecao,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,hora_sin,hora_cos,autoconsumo_ratio,total_consumo
2022,4,17.0,0.0,0.0,0.32,2,14.65,12.93,14.54,15.9,1013,29,2.24,0.0,85,-0.9659258262890683,-0.25881904510252063,320000.0,0.32
2022,4,18.0,0.984,0.0,0.206,3,14.59,12.86,14.54,15.11,1013,29,0.36,0.0,98,-1.0,-1.8369701987210297e-16,0.20934938074249923,1.19
2022,4,19.0,2.258,0.0,0.037,3,13.16,11.55,12.72,14.55,1013,39,0.64,0.0,96,-0.9659258262890684,0.2588190451025203,0.01638617520541399,2.295
2022,4,20.0,0.915,0.0,0.0,3,10.13,8.43,8.72,13.44,1013,47,1.98,0.0,96,-0.8660254037844386,0.5000000000000001,0.0,0.915
2022,4,21.0,0.434,0.0,0.0,3,10.61,9.14,9.72,12.89,1014,54,2.28,0.0,98,-0.7071067811865477,0.7071067811865474,0.0,0.434
2022,4,22.0,0.0,0.559,0.0,3,9.88,8.41,7.72,12.89,1014,53,2.93,0.0,53,-0.5000000000000004,0.8660254037844384,0.0,0.559
2022,4,23.0,0.0,0.355,0.0,3,10.55,9.07,8.12,11.77,1014,54,2.7,0.0,34,-0.25881904510252157,0.9659258262890681,0.0,0.355
2022,4,0.0,0.0,0.298,0.0,3,10.12,8.62,7.01,10.66,1014,55,2.31,0.0,62,0.0,1.0,0.0,0.298
2022,4,1.0,0.0,0.288,0.0,3,9.64,8.61,6.45,9.72,1015,58,2.2,0.0,90,0.25881904510252074,0.9659258262890683,0.0,0.288
2022,4,2.0,0.0,0.291,0.0,3,8.83,7.42,4.79,8.99,1015,59,2.53,0.0,99,0.49999999999999994,0.8660254037844387,0.0,0.291
2022,4,3.0,0.0,0.299,0.0,3,8.79,7.27,4.23,8.99,1015,60,2.67,0.0,100,0.7071067811865476,0.7071067811865476,0.0,0.299
2022,4,4.0,0.0,0.306,0.0,3,8.55,6.99,3.12,8.72,1015,60,2.67,0.0,100,0.8660254037844386,0.5000000000000001,0.0,0.306
2022,4,5.0,0.0,0.281,0.0,3,7.75,5.98,2.57,7.88,1014,61,2.75,0.0,95,0.9659258262890683,0.25881904510252074,0.0,0.281
2022,4,6.0,0.0,0.284,0.0,3,7.55,5.72,2.57,7.89,1015,62,2.77,0.0,95,1.0,6.123233995736766e-17,0.0,0.284
2022,4,7.0,0.0,0.993,0.026,3,7.31,5.35,2.57,7.72,1015,63,2.89,0.0,94,0.9659258262890683,-0.25881904510252063,0.02618325661303463,1.019
2022,4,8.0,0.133,0.0,0.16,3,8.45,6.61,7.23,8.48,1015,44,3.07,0.0,96,0.8660254037844387,-0.4999999999999998,1.2029984736956865,0.29300000000000004
2022,4,9.0,0.038,0.0,0.252,3,9.54,7.79,8.72,9.59,1015,41,3.3,0.0,93,0.7071067811865476,-0.7071067811865475,6.631404436725349,0.29
2022,4,10.0,0.0,0.0,0.278,2,11.24,9.44,10.11,11.26,1015,39,3.04,0.0,100,0.49999999999999994,-0.8660254037844387,278000.00000000006,0.278
2022,4,11.0,0.74,0.0,0.324,2,11.85,10.06,11.82,12.72,1015,37,2.71,0.0,96,0.258819045102521,-0.9659258262890682,0.43783724616588354,1.064
2022,4,12.0,1.818,0.0,0.487,3,13.49,11.81,12.79,14.0,1014,35,2.46,0.0,92,1.2246467991473532e-16,-1.0,0.267876640331881,2.305
2022,4,13.0,1.867,0.0,0.473,3,14.58,12.98,13.43,14.72,1014,34,1.73,0.0,92,-0.2588190451025208,-0.9659258262890683,0.2533474807994211,2.34
2022,4,14.0,0.775,0.0,0.434,1,15.66,14.09,14.54,15.7,1013,31,0.42,0.0,80,-0.4999999999999997,-0.8660254037844388,0.5599992774202872,1.209
2022,4,15.0,0.164,0.0,0.378,2,16.62,15.15,13.72,18.68,1013,31,1.46,0.0,75,-0.7071067811865471,-0.7071067811865479,2.3048639947317393,0.542
2022,4,16.0,0.0,0.0,0.319,2,16.18,14.9,14.72,18.12,1012,40,2.61,0.0,79,-0.8660254037844385,-0.5000000000000004,319000.0,0.319
2022,4,17.0,0.0,0.0,0.312,0,15.09,13.7,12.72,15.15,1012,40,3.39,0.0,82,-0.9659258262890683,-0.25881904510252063,312000.0,0.312
2022,4,18.0,0.175,0.0,0.226,1,16.06,14.69,13.72,16.26,1012,37,2.95,0.0,87,-1.0,-1.8369701987210297e-16,1.2914211918789036,0.401
2022,4,19.0,0.395,0.0,0.036,3,12.47,11.44,11.72,13.99,1013,64,2.42,0.0,82,-0.9659258262890684,0.2588190451025203,0.09113900977465879,0.431
2022,4,20.0,0.806,0.0,0.0,3,11.18,10.1,9.72,12.88,1013,67,1.73,0.0,3,-0.8660254037844386,0.5000000000000001,0.0,0.806
2022,4,21.0,0.765,0.0,0.0,3,11.27,9.84,10.57,11.77,1014,53,1.37,0.0,1,-0.7071067811865477,0.7071067811865474,0.0,0.765
2022,4,22.0,0.0,0.707,0.0,3,10.66,9.3,9.23,11.22,1014,58,1.07,0.0,23,-0.5000000000000004,0.8660254037844384,0.0,0.707
2022,4,23.0,0.0,0.588,0.0,3,10.07,8.73,8.12,10.67,1014,61,1.81,0.0,0,-0.25881904510252157,0.9659258262890681,0.0,0.588
2022,4,0.0,0.0,0.596,0.0,3,8.26,7.32,7.57,8.99,1014,79,1.83,0.0,0,0.0,1.0,0.0,0.596
2022,4,1.0,0.0,0.605,0.0,3,9.47,8.75,6.45,9.59,1014,74,1.8,0.0,0,0.25881904510252074,0.9659258262890683,0.0,0.605
2022,4,2.0,0.0,0.586,0.0,3,9.02,8.22,8.34,9.04,1014,75,1.81,0.0,0,0.49999999999999994,0.8660254037844387,0.0,0.586
2022,4,3.0,0.0,0.365,0.0,3,8.46,7.58,7.72,8.9,1014,74,1.8,0.0,0,0.7071067811865476,0.7071067811865476,0.0,0.365
2022,4,4.0,0.0,0.389,0.0,3,7.9,7.21,6.72,8.43,1014,85,1.54,0.0,0,0.8660254037844386,0.5000000000000001,0.0,0.389
2022,4,5.0,0.0,0.387,0.0,3,7.93,7.37,7.72,8.43,1015,92,1.43,0.0,0,0.9659258262890683,0.25881904510252074,0.0,0.387
2022,4,6.0,0.0,0.356,0.0,3,8.63,8.63,8.34,8.72,1016,86,1.17,0.0,0,1.0,6.123233995736766e-17,0.0,0.356
2022,4,7.0,0.0,1.277,0.012,3,8.47,8.47,7.88,8.48,1016,90,0.58,0.0,2,0.9659258262890683,-0.25881904510252063,0.009397016916979707,1.289
2022,4,8.0,0.241,0.0,0.158,3,10.15,9.47,8.34,10.72,1017,86,0.48,0.0,13,0.8660254037844387,-0.4999999999999998,0.6555989394234879,0.399
2022,4,9.0,0.004,0.0,0.247,2,12.91,12.21,10.9,14.54,1017,75,0.84,0.0,43,0.7071067811865476,-0.7071067811865475,61.73456635841039,0.251
2022,4,10.0,0.0,0.0,0.258,0,12.98,12.27,12.79,14.55,1018,74,1.65,0.0,37,0.49999999999999994,-0.8660254037844387,258000.00000000003,0.258
2022,4,11.0,0.0,0.0,0.289,4,14.55,13.73,13.72,15.34,1018,64,2.44,0.0,30,0.258819045102521,-0.9659258262890682,289000.0,0.289
2022,4,12.0,0.0,0.0,0.272,4,16.13,15.44,13.72,18.12,1018,63,2.97,0.0,16,1.2246467991473532e-16,-1.0,272000.00000000006,0.272
2022,4,13.0,0.0,0.0,0.272,4,17.22,16.46,14.72,19.23,1018,56,3.88,0.0,30,-0.2588190451025208,-0.9659258262890683,272000.00000000006,0.272
2022,4,14.0,0.0,0.0,0.298,4,18.2,17.62,13.72,19.79,1018,59,4.43,0.0,28,-0.4999999999999997,-0.8660254037844388,298000.0,0.298
2022,4,15.0,0.0,0.0,0.397,0,18.16,17.57,13.72,20.34,1018,59,4.43,0.0,52,-0.7071067811865471,-0.7071067811865479,397000.00000000006,0.397
2022,4,16.0,0.1,0.0,0.495,0,17.61,17.05,13.72,19.79,1018,62,4.36,0.0,80,-0.8660254037844385,-0.5000000000000004,4.949950500494995,0.595
2022,4,17.0,0.0,0.0,0.253,2,16.58,15.99,13.44,18.12,1019,65,4.32,0.0,77,-0.9659258262890683,-0.25881904510252063,253000.0,0.253
2022,4,18.0,0.092,0.0,0.156,3,15.47,14.8,12.72,16.45,1019,66,3.94,0.0,93,-1.0,-1.8369701987210297e-16,1.6956337431114878,0.248
2022,4,19.0,0.351,0.0,0.017,3,12.26,11.6,11.68,13.43,1020,79,2.9,0.0,93,-0.9659258262890684,0.2588190451025203,0.04843291044754859,0.368
2022,4,20.0,0.29,0.0,0.0,3,11.83,11.18,11.12,12.33,1021,81,2.25,0.0,96,-0.8660254037844386,0.5000000000000001,0.0,0.29
2022,4,21.0,0.428,0.0,0.0,3,11.31,10.66,10.9,12.32,1022,83,1.35,0.0,96,-0.7071067811865477,0.7071067811865474,0.0,0.428
2022,4,22.0,0.0,0.355,0.0,3,11.07,10.45,10.34,12.33,1022,85,1.35,0.0,61,-0.5000000000000004,0.8660254037844384,0.0,0.355
2022,4,23.0,0.0,0.351,0.0,3,11.31,10.74,10.9,12.32,1022,86,1.29,0.0,89,-0.25881904510252157,0.9659258262890681,0.0,0.351
2022,4,0.0,0.0,0.33,0.0,3,11.31,10.74,10.9,12.32,1022,86,1.36,0.0,99,0.0,1.0,0.0,0.33
2022,4,1.0,0.0,0.329,0.0,3,11.31,10.74,10.9,12.32,1022,86,1.36,0.0,100,0.25881904510252074,0.9659258262890683,0.0,0.329
2022,4,2.0,0.0,0.375,0.0,3,11.29,10.64,10.9,11.77,1022,83,1.79,0.0,97,0.49999999999999994,0.8660254037844387,0.0,0.375
2022,4,3.0,0.0,0.338,0.0,3,11.29,10.64,10.9,11.77,1022,83,1.72,0.0,95,0.7071067811865476,0.7071067811865476,0.0,0.338
2022,4,4.0,0.0,0.328,0.0,3,11.27,10.67,10.9,11.77,1022,85,1.87,0.0,86,0.8660254037844386,0.5000000000000001,0.0,0.328
2022,4,5.0,0.0,0.261,0.0,3,11.28,10.68,10.9,11.72,1022,85,1.76,0.0,94,0.9659258262890683,0.25881904510252074,0.0,0.261
2022,4,6.0,0.0,0.256,0.0,3,11.28,10.74,10.9,11.72,1022,87,1.89,0.0,95,1.0,6.123233995736766e-17,0.0,0.256
2022,4,7.0,0.0,1.393,0.005,3,11.33,10.74,11.12,12.72,1022,85,2.53,0.0,96,0.9659258262890683,-0.25881904510252063,0.0035893728719505586,1.398
2022,4,8.0,0.246,0.0,0.07,3,11.86,11.29,11.45,12.72,1023,84,2.99,0.0,87,0.8660254037844387,-0.4999999999999998,0.2845516888142731,0.316
2022,4,9.0,0.041,0.0,0.22,2,12.95,12.42,12.32,13.72,1023,81,4.89,0.12,93,0.7071067811865476,-0.7071067811865475,5.365722787249092,0.261
2022,4,10.0,0.054,0.0,0.265,2,13.58,13.03,13.34,15.11,1024,78,4.64,0.0,100,0.49999999999999994,-0.8660254037844387,4.907316531175349,0.319
2022,4,11.0,0.0,0.0,0.257,0,14.55,14.02,13.34,15.1,1023,75,5.11,0.0,100,0.258819045102521,-0.9659258262890682,257000.00000000003,0.257
2022,4,12.0,0.0,0.0,0.275,4,15.68,15.18,15.1,15.9,1023,72,5.51,0.0,100,1.2246467991473532e-16,-1.0,275000.00000000006,0.275
2022,4,13.0,0.0,0.0,0.268,2,15.19,14.7,14.72,16.77,1023,74,5.69,0.0,100,-0.2588190451025208,-0.9659258262890683,268000.0,0.268
2022,4,14.0,0.0,0.0,0.353,0,14.65,14.16,14.45,15.72,1023,76,5.93,0.0,99,-0.4999999999999997,-0.8660254037844388,353000.0,0.353
2022,4,15.0,0.0,0.0,0.267,0,15.18,14.69,14.45,15.72,1023,74,5.88,0.0,98,-0.7071067811865471,-0.7071067811865479,267000.0,0.267
2022,4,16.0,0.022,0.0,0.23,2,15.12,14.59,14.45,15.15,1023,73,5.55,0.0,94,-0.8660254037844385,-0.5000000000000004,10.454070269533204,0.252
2022,4,17.0,0.096,0.0,0.157,3,14.08,13.48,13.9,15.11,1022,74,4.96,0.0,93,-0.9659258262890683,-0.25881904510252063,1.635399631253841,0.253
2022,4,18.0,0.804,0.0,0.085,3,13.5,12.97,13.34,14.0,1022,79,4.13,0.0,91,-1.0,-1.8369701987210297e-16,0.10572126154071948,0.889
2022,4,19.0,1.089,0.0,0.009,3,12.97,12.49,12.57,13.72,1022,83,2.77,0.0,85,-0.9659258262890684,0.2588190451025203,0.008264455220885931,1.0979999999999999
2022,4,20.0,0.862,0.0,0.0,3,12.98,12.53,12.01,13.72,1022,84,2.81,0.0,97,-0.8660254037844386,0.5000000000000001,0.0,0.862
2022,4,21.0,0.739,0.0,0.0,3,12.47,12.1,12.01,13.72,1023,89,3.2,0.0,100,-0.7071067811865477,0.7071067811865474,0.0,0.739
2022,4,22.0,0.0,0.626,0.0,3,12.46,12.03,12.01,13.72,1023,87,4.04,0.18,100,-0.5000000000000004,0.8660254037844384,0.0,0.626
2022,4,23.0,0.0,0.48,0.0,3,12.45,11.97,12.01,13.72,1023,85,4.03,0.2,98,-0.25881904510252157,0.9659258262890681,0.0,0.48
2022,4,0.0,0.0,0.489,0.0,3,12.45,11.92,12.01,13.72,1022,83,4.11,0.16,72,0.0,1.0,0.0,0.489
2022,4,1.0,0.0,0.368,0.0,3,12.44,11.91,12.01,13.72,1021,83,4.22,0.23,96,0.25881904510252074,0.9659258262890683,0.0,0.368
2022,4,2.0,0.0,0.306,0.0,3,11.88,11.4,11.82,12.72,1020,87,4.62,0.31,100,0.49999999999999994,0.8660254037844387,0.0,0.306
2022,4,3.0,0.0,0.281,0.0,3,11.86,11.4,11.77,12.72,1020,88,5.0,0.41,100,0.7071067811865476,0.7071067811865476,0.0,0.281
2022,4,4.0,0.0,0.277,0.0,3,12.37,12.01,12.01,12.37,1019,90,5.48,0.44,100,0.8660254037844386,0.5000000000000001,0.0,0.277
2022,4,5.0,0.0,0.262,0.0,3,12.37,12.04,12.01,12.37,1019,91,5.65,0.59,100,0.9659258262890683,0.25881904510252074,0.0,0.262
2022,4,6.0,0.0,0.261,0.0,3,12.37,12.04,12.01,12.89,1019,91,5.86,0.33,100,1.0,6.123233995736766e-17,0.0,0.261
2022,4,7.0,0.0,1.04,0.001,3,12.91,12.63,12.32,12.93,1019,91,6.14,0.26,100,0.9659258262890683,-0.25881904510252063,0.0009615375369831376,1.041
2022,4,8.0,0.384,0.0,0.029,3,12.95,12.68,12.88,13.72,1019,91,6.39,0.48,100,0.8660254037844387,-0.4999999999999998,0.07552063666500869,0.41300000000000003
2022,4,9.0,0.331,0.0,0.067,3,12.99,12.69,12.57,13.72,1019,90,6.82,1.12,100,0.7071067811865476,-0.7071067811865475,0.20241630689937495,0.398
2022,4,10.0,0.278,0.0,0.082,3,12.99,12.69,12.57,13.72,1019,90,7.61,1.61,100,0.49999999999999994,-0.8660254037844387,0.2949629677591088,0.36000000000000004
2022,4,11.0,0.186,0.0,0.18,3,12.98,12.76,12.79,13.72,1018,93,6.5,2.11,100,0.258819045102521,-0.9659258262890682,0.9677367325982118,0.366
2022,4,12.0,0.17,0.0,0.205,3,13.46,13.29,12.79,13.72,1019,93,6.58,1.93,100,1.2246467991473532e-16,-1.0,1.2058752595572966,0.375
2022,4,13.0,0.445,0.0,0.236,3,13.48,13.31,12.79,13.72,1019,93,6.38,1.86,100,-0.2588190451025208,-0.9659258262890683,0.5303358868856475,0.681
2022,4,14.0,0.338,0.0,0.264,3,13.48,13.31,12.79,13.72,1019,93,5.83,2.48,100,-0.4999999999999997,-0.8660254037844388,0.7810627779207754,0.6020000000000001
2022,4,15.0,0.698,0.0,0.232,3,13.97,13.88,12.79,14.79,1018,94,5.55,1.82,100,-0.7071067811865471,-0.7071067811865479,0.3323777473098176,0.9299999999999999
2022,4,16.0,1.082,0.0,0.107,3,13.98,13.89,12.79,14.79,1018,94,5.46,1.64,100,-0.8660254037844385,-0.5000000000000004,0.09889085130235555,1.189
2022,4,17.0,0.829,0.0,0.15,3,13.98,13.89,12.79,14.79,1018,94,4.43,1.06,100,-0.9659258262890683,-0.25881904510252063,0.1809406743779561,0.979
2022,4,18.0,0.239,0.0,0.132,3,13.98,13.89,12.79,14.23,1018,94,3.88,0.45,100,-1.0,-1.8369701987210297e-16,0.5522989443558814,0.371
2022,4,19.0,0.421,0.0,0.021,3,13.47,13.33,12.79,13.72,1018,94,3.1,0.41,100,-0.9659258262890684,0.2588190451025203,0.0498811166719319,0.442
2022,4,20.0,0.451,0.0,0.0,3,13.47,13.33,12.57,13.72,1019,94,2.19,0.28,100,-0.8660254037844386,0.5000000000000001,0.0,0.451
2022,4,21.0,0.449,0.0,0.0,3,13.42,13.27,12.01,13.48,1019,94,1.36,0.15,100,-0.7071067811865477,0.7071067811865474,0.0,0.449
2022,4,22.0,0.0,0.393,0.0,3,12.92,12.72,12.72,12.93,1019,94,1.13,0.0,100,-0.5000000000000004,0.8660254037844384,0.0,0.393
2022,4,23.0,0.0,0.388,0.0,3,11.82,11.51,11.72,12.33,1019,94,0.74,0.0,100,-0.25881904510252157,0.9659258262890681,0.0,0.388
2022,4,0.0,0.0,0.432,0.0,3,11.77,11.46,10.34,11.82,1019,94,0.15,0.0,100,0.0,1.0,0.0,0.432
2022,4,1.0,0.0,0.377,0.0,3,10.63,10.2,8.72,11.21,1019,94,0.92,0.0,100,0.25881904510252074,0.9659258262890683,0.0,0.377
2022,4,2.0,0.0,0.365,0.0,3,10.61,10.18,8.72,11.12,1019,94,1.31,0.0,100,0.49999999999999994,0.8660254037844387,0.0,0.365
2022,4,3.0,0.0,0.375,0.0,3,10.18,9.71,9.23,10.72,1018,94,1.49,0.0,100,0.7071067811865476,0.7071067811865476,0.0,0.375
2022,4,4.0,0.0,0.382,0.0,3,9.66,9.66,8.68,10.72,1018,94,1.2,0.0,100,0.8660254037844386,0.5000000000000001,0.0,0.382
2022,4,5.0,0.0,0.327,0.0,3,9.59,9.02,9.54,10.01,1018,95,1.66,0.0,100,0.9659258262890683,0.25881904510252074,0.0,0.327
2022,4,6.0,0.0,0.321,0.0,3,9.59,8.92,9.54,10.01,1018,95,1.77,0.0,97,1.0,6.123233995736766e-17,0.0,0.321
2022,4,7.0,0.0,0.305,0.01,3,10.66,10.24,9.45,10.7,1018,94,1.93,0.0,93,0.9659258262890683,-0.25881904510252063,0.032786777748269685,0.315
2022,4,8.0,0.211,0.0,0.101,3,12.93,12.39,10.72,12.93,1019,81,1.42,0.0,83,0.8660254037844387,-0.4999999999999998,0.47867071720039245,0.312
2022,4,9.0,1.13,0.0,0.493,2,15.41,14.96,10.72,15.7,1019,75,0.94,0.0,92,0.7071067811865476,-0.7071067811865475,0.43628279974973483,1.6229999999999998
2022,4,10.0,0.0,0.0,0.488,0,16.43,16.17,13.44,16.82,1018,78,0.43,0.0,99,0.49999999999999994,-0.8660254037844387,488000.0,0.488
2022,4,11.0,0.22,0.0,0.715,0,17.32,16.94,15.57,18.99,1018,70,0.59,0.0,100,0.258819045102521,-0.9659258262890682,3.2499852273398755,0.9349999999999999
2022,4,12.0,0.508,0.0,1.122,1,18.44,17.98,17.72,18.68,1018,63,1.3,0.0,99,1.2246467991473532e-16,-1.0,2.208657069572698,1.6300000000000001
2022,4,13.0,0.367,0.0,0.954,2,20.14,19.46,19.23,20.15,1017,48,2.1,0.0,100,-0.2588190451025208,-0.9659258262890683,2.5994479579074716,1.321
2022,4,14.0,0.194,0.0,0.685,0,20.33,19.7,13.72,20.7,1017,49,3.26,0.0,99,-0.4999999999999997,-0.8660254037844388,3.53090963448642,0.879
2022,4,15.0,0.0,0.0,0.316,4,20.79,20.18,13.72,21.45,1017,48,3.83,0.0,98,-0.7071067811865471,-0.7071067811865479,316000.0,0.316
2022,4,16.0,0.0,0.0,0.304,0,19.67,19.36,12.72,20.9,1016,64,2.83,0.0,97,-0.8660254037844385,-0.5000000000000004,304000.0,0.304
2022,4,17.0,0.001,0.0,0.321,2,18.71,18.31,13.72,20.34,1016,64,2.62,0.0,74,-0.9659258262890683,-0.25881904510252063,320.6793206793207,0.322
2022,4,18.0,0.236,0.0,0.172,3,18.55,18.18,12.72,19.04,1016,66,2.75,0.0,49,-1.0,-1.8369701987210297e-16,0.7288104711420714,0.408
2022,4,19.0,0.694,0.0,0.019,3,16.15,15.83,12.72,16.26,1016,77,1.69,0.0,71,-0.9659258262890684,0.2588190451025203,0.02737748216501129,0.713
2022,4,20.0,0.377,0.0,0.0,3,13.47,13.14,12.72,14.79,1017,87,1.52,0.0,100,-0.8660254037844386,0.5000000000000001,0.0,0.377
2022,4,21.0,0.276,0.0,0.0,3,14.01,13.74,12.79,14.04,1017,87,1.3,0.0,96,-0.7071067811865477,0.7071067811865474,0.0,0.276
2022,4,22.0,0.0,0.404,0.0,3,13.48,13.13,12.01,13.72,1017,86,1.52,0.0,88,-0.5000000000000004,0.8660254037844384,0.0,0.404
2022,4,23.0,0.0,0.505,0.0,3,13.47,13.17,11.45,13.72,1016,88,1.65,0.0,82,-0.25881904510252157,0.9659258262890681,0.0,0.505
2022,4,0.0,0.0,0.338,0.0,3,12.95,12.62,12.23,13.72,1016,89,1.66,0.0,71,0.0,1.0,0.0,0.338
2022,4,1.0,0.0,0.337,0.0,3,12.41,12.0,12.37,13.72,1015,88,1.75,0.0,91,0.25881904510252074,0.9659258262890683,0.0,0.337
2022,4,2.0,0.0,0.412,0.0,3,12.96,12.61,12.79,13.72,1014,88,2.13,0.0,99,0.49999999999999994,0.8660254037844387,0.0,0.412
2022,4,3.0,0.0,0.286,0.0,3,13.48,13.16,12.79,13.72,1013,87,2.4,0.0,100,0.7071067811865476,0.7071067811865476,0.0,0.286
2022,4,4.0,0.0,0.258,0.0,3,12.4,11.97,12.23,13.72,1013,87,2.68,0.0,100,0.8660254037844386,0.5000000000000001,0.0,0.258
2022,4,5.0,0.0,0.26,0.0,3,12.4,11.97,12.23,13.72,1012,87,2.86,0.0,100,0.9659258262890683,0.25881904510252074,0.0,0.26
2022,4,6.0,0.0,0.269,0.0,3,12.38,11.89,11.12,12.72,1011,85,2.88,0.0,99,1.0,6.123233995736766e-17,0.0,0.269
2022,4,7.0,0.0,0.484,0.033,3,12.91,12.4,10.67,12.93,1011,82,3.22,0.0,94,0.9659258262890683,-0.25881904510252063,0.06818167731058408,0.517
2022,4,8.0,1.141,0.0,0.183,3,14.54,14.14,11.78,14.59,1010,80,2.98,0.0,30,0.8660254037844387,-0.4999999999999998,0.16038548607757575,1.324
2022,4,9.0,0.0,0.0,0.335,2,16.75,16.44,15.67,16.82,1010,75,2.94,0.0,26,0.7071067811865476,-0.7071067811865475,335000.00000000006,0.335
2022,4,10.0,0.316,0.0,0.74,2,19.52,19.25,17.72,20.66,1009,66,3.09,0.0,43,0.49999999999999994,-0.8660254037844387,2.341764741250819,1.056
2022,4,11.0,0.0,0.0,0.52,0,20.69,20.43,18.9,22.01,1008,62,3.89,0.0,28,0.258819045102521,-0.9659258262890682,520000.00000000006,0.52
2022,4,12.0,0.0,0.0,0.428,0,21.84,21.59,20.01,23.43,1007,58,5.71,0.0,61,1.2246467991473532e-16,-1.0,428000.0,0.428
2022,4,13.0,0.927,0.0,0.666,3,22.09,21.69,16.72,23.12,1006,51,5.97,0.0,50,-0.2588190451025208,-0.9659258262890683,0.7184458269192805,1.593
2022,4,14.0,0.101,0.0,0.908,2,24.42,24.22,16.72,24.59,1005,50,5.14,0.0,60,-0.4999999999999997,-0.8660254037844388,8.990009999900991,1.0090000000000001
2022,4,15.0,0.18,0.0,0.75,1,20.61,20.58,17.72,20.7,1005,71,4.66,0.0,91,-0.7071067811865471,-0.7071067811865479,4.166643518647119,0.9299999999999999
2022,4,16.0,0.0,0.0,0.487,0,19.94,19.87,16.72,22.57,1004,72,4.63,0.0,90,-0.8660254037844385,-0.5000000000000004,487000.0,0.487
2022,4,17.0,0.0,0.0,0.326,2,20.34,20.21,15.72,21.45,1004,68,4.47,0.0,73,-0.9659258262890683,-0.25881904510252063,326000.0,0.326
2022,4,18.0,0.201,0.0,0.166,3,18.21,17.94,14.72,19.23,1005,71,4.02,0.0,50,-1.0,-1.8369701987210297e-16,0.825866537977423,0.367
2022,4,19.0,0.316,0.0,0.058,3,15.64,15.27,14.45,17.01,1005,77,3.43,0.0,48,-0.9659258262890684,0.2588190451025203,0.18354372296290203,0.374
2022,4,20.0,0.559,0.0,0.0,3,14.54,14.06,13.72,15.34,1005,77,3.43,0.0,32,-0.8660254037844386,0.5000000000000001,0.0,0.559
2022,4,21.0,0.394,0.0,0.0,3,14.52,14.06,13.34,14.79,1005,78,3.58,0.0,25,-0.7071067811865477,0.7071067811865474,0.0,0.394
2022,4,22.0,0.0,0.54,0.0,3,14.55,14.15,13.34,14.72,1005,80,3.54,0.0,47,-0.5000000000000004,0.8660254037844384,0.0,0.54
2022,4,23.0,0.0,0.622,0.0,3,13.13,12.69,12.72,14.23,1004,84,2.98,0.0,62,-0.25881904510252157,0.9659258262890681,0.0,0.622
2022,4,0.0,0.0,1.133,0.0,3,13.96,13.47,12.72,14.04,1004,79,3.6,0.0,85,0.0,1.0,0.0,1.133
2022,4,1.0,0.0,0.353,0.0,3,13.95,13.46,12.23,14.23,1004,79,3.82,0.18,92,0.25881904510252074,0.9659258262890683,0.0,0.353
2022,4,2.0,0.0,0.338,0.0,3,12.88,12.42,11.68,13.68,1003,84,3.76,0.46,90,0.49999999999999994,0.8660254037844387,0.0,0.338
2022,4,3.0,0.0,0.259,0.0,3,12.36,12.0,11.68,13.12,1003,90,4.02,0.72,97,0.7071067811865476,0.7071067811865476,0.0,0.259
2022,4,4.0,0.0,0.271,0.0,3,12.36,12.05,11.68,12.72,1003,92,4.1,0.84,100,0.8660254037844386,0.5000000000000001,0.0,0.271
2022,4,5.0,0.0,0.272,0.0,3,12.35,12.07,11.12,12.72,1003,93,4.12,1.92,96,0.9659258262890683,0.25881904510252074,0.0,0.272
2022,4,6.0,0.0,0.269,0.0,3,11.84,11.51,11.12,12.72,1003,93,3.84,1.29,99,1.0,6.123233995736766e-17,0.0,0.269
2022,4,7.0,0.0,1.409,0.022,3,12.36,12.05,11.68,12.72,1003,92,3.47,0.55,95,0.9659258262890683,-0.25881904510252063,0.015613899493328962,1.431
2022,4,8.0,0.155,0.0,0.162,3,12.94,12.64,12.23,13.72,1003,90,3.29,0.38,100,0.8660254037844387,-0.4999999999999998,1.0451545473900168,0.317
2022,4,9.0,0.109,0.0,0.297,1,13.05,12.81,12.93,14.72,1002,92,3.17,0.62,97,0.7071067811865476,-0.7071067811865475,2.7247456445353713,0.40599999999999997
2022,4,10.0,0.0,0.0,0.339,2,13.02,12.73,12.89,14.54,1002,90,4.22,1.02,100,0.49999999999999994,-0.8660254037844387,339000.00000000006,0.339
2022,4,11.0,0.104,0.0,0.186,3,13.37,13.11,10.57,14.79,1002,90,4.98,0.87,100,0.258819045102521,-0.9659258262890682,1.788444341881328,0.29
2022,4,12.0,0.216,0.0,0.084,3,11.83,11.47,11.77,13.12,1002,92,5.73,0.87,95,1.2246467991473532e-16,-1.0,0.38888708848570147,0.3
2022,4,13.0,0.29,0.0,0.366,2,13.07,12.81,12.57,14.72,1002,91,6.25,3.86,86,-0.2588190451025208,-0.9659258262890683,1.2620646135702982,0.6559999999999999
2022,4,14.0,0.0,0.0,0.288,0,13.66,13.38,13.48,15.72,1003,88,6.01,2.85,58,-0.4999999999999997,-0.8660254037844388,288000.0,0.288
2022,4,15.0,0.0,0.0,0.268,0,14.67,14.28,13.9,15.72,1002,80,5.6,0.37,90,-0.7071067811865471,-0.7071067811865479,268000.0,0.268
