,Ano,Mes,Dia,Hora,Normal,HorarioEconomico,Autoconsumo,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_description
999,2023,2,11,15,0.01,0.0,0.496,14.16,12.62,12.32,15.82,1027.0,38.0,3.99,0.0,0.0,sky is clear
1000,2023,2,11,16,0.434,0.0,0.242,14.07,12.52,12.32,15.26,1027.0,38.0,3.63,0.0,0.0,sky is clear
1001,2023,2,11,17,0.596,0.0,0.004,13.46,11.85,12.23,13.82,1027.0,38.0,2.44,0.0,0.0,sky is clear
1002,2023,2,11,18,0.566,0.0,0.0,12.58,11.15,11.68,12.82,1027.0,48.0,2.58,0.0,2.0,sky is clear
1003,2023,2,11,19,0.977,0.0,0.0,10.85,9.32,10.72,11.21,1027.0,51.0,2.77,0.0,12.0,few clouds
1004,2023,2,11,20,0.393,0.0,0.0,9.13,7.64,8.04,10.66,1028.0,56.0,2.73,0.0,20.0,few clouds
1005,2023,2,11,21,0.465,0.0,0.0,10.29,8.94,8.04,10.82,1028.0,60.0,2.46,0.0,26.0,scattered clouds
1006,2023,2,11,22,0.0,1.345,0.0,9.86,8.58,9.72,10.1,1028.0,56.0,2.62,0.0,13.0,few clouds
1007,2023,2,11,23,0.0,0.496,0.0,7.9,6.23,5.26,10.01,1028.0,58.0,2.64,0.0,5.0,sky is clear
1008,2023,2,12,0,0.0,0.599,0.0,6.31,4.21,4.71,9.45,1028.0,59.0,2.82,0.0,11.0,few clouds
1009,2023,2,12,1,0.0,0.494,0.0,6.36,4.0,5.26,8.9,1028.0,62.0,3.21,0.0,9.0,sky is clear
1010,2023,2,12,2,0.0,0.352,0.0,9.21,7.3,5.9,9.82,1028.0,62.0,3.47,0.0,24.0,few clouds
1011,2023,2,12,3,0.0,0.36,0.0,10.31,8.99,7.01,10.82,1028.0,61.0,3.64,0.0,47.0,scattered clouds
1012,2023,2,12,4,0.0,0.338,0.0,10.77,9.44,9.54,10.82,1028.0,59.0,3.68,0.0,57.0,broken clouds
1013,2023,2,12,5,0.0,0.605,0.0,10.48,9.12,6.45,10.82,1028.0,59.0,3.71,0.0,66.0,broken clouds
1014,2023,2,12,6,0.0,1.04,0.0,10.14,8.78,6.93,10.82,1028.0,60.0,3.79,0.0,53.0,broken clouds
1015,2023,2,12,7,0.0,0.391,0.002,10.28,8.96,7.01,10.82,1028.0,61.0,3.86,0.0,39.0,scattered clouds
1016,2023,2,12,8,0.087,0.0,0.248,10.28,8.98,7.01,10.82,1028.0,62.0,3.94,0.0,42.0,scattered clouds
1017,2023,2,12,9,0.017,0.0,0.436,10.43,9.1,9.23,10.82,1028.0,60.0,4.4,0.0,40.0,scattered clouds
1018,2023,2,12,10,0.625,0.0,0.791,10.76,9.35,9.54,11.82,1028.0,56.0,4.22,0.0,51.0,broken clouds
1019,2023,2,12,11,0.03,0.0,0.695,11.96,10.65,10.1,13.82,1028.0,55.0,4.8,0.0,54.0,broken clouds
1020,2023,2,12,12,0.386,0.0,0.718,13.08,11.75,11.77,14.82,1028.0,50.0,4.86,0.0,54.0,broken clouds
1021,2023,2,12,13,0.077,0.0,0.337,14.17,12.92,12.88,15.82,1027.0,49.0,4.94,0.0,36.0,scattered clouds
1022,2023,2,12,14,0.0,0.0,0.294,14.27,12.98,13.43,16.82,1027.0,47.0,4.75,0.0,49.0,scattered clouds
1023,2023,2,12,15,0.44,0.0,0.206,14.27,12.98,13.43,16.82,1027.0,47.0,4.32,0.0,51.0,broken clouds
1024,2023,2,12,16,1.742,0.0,0.08,14.18,12.85,13.43,15.82,1026.0,46.0,3.73,0.0,45.0,scattered clouds
1025,2023,2,12,17,1.619,0.0,0.014,14.17,12.9,13.43,15.82,1027.0,48.0,2.73,0.0,33.0,scattered clouds
1026,2023,2,12,18,0.578,0.0,0.0,14.42,13.22,12.88,14.82,1027.0,50.0,2.6,0.0,21.0,few clouds
1027,2023,2,12,19,1.861,0.0,0.0,14.42,13.28,12.79,14.82,1027.0,52.0,2.66,0.0,13.0,few clouds
1028,2023,2,12,20,1.039,0.0,0.0,12.65,11.38,12.01,12.82,1027.0,54.0,2.74,0.0,21.0,few clouds
1029,2023,2,12,21,0.537,0.0,0.0,12.99,11.83,10.26,13.82,1028.0,57.0,2.62,0.0,34.0,scattered clouds
1030,2023,2,12,22,0.0,1.115,0.0,12.24,10.93,10.26,12.82,1028.0,54.0,2.63,0.0,55.0,broken clouds
1031,2023,2,12,23,0.0,2.7,0.0,12.22,10.96,10.26,12.82,1028.0,56.0,2.71,0.0,74.0,broken clouds
1032,2023,2,13,0,0.0,2.029,0.0,11.67,10.38,10.26,11.82,1028.0,57.0,2.69,0.0,60.0,broken clouds
1033,2023,2,13,1,0.0,0.431,0.0,11.66,10.4,11.21,12.23,1028.0,58.0,2.65,0.0,67.0,broken clouds
1034,2023,2,13,2,0.0,0.383,0.0,12.15,10.94,9.71,12.82,1028.0,58.0,2.84,0.0,63.0,broken clouds
1035,2023,2,13,3,0.0,0.34,0.0,11.58,10.39,10.26,11.82,1028.0,61.0,2.86,0.0,70.0,broken clouds
1036,2023,2,13,4,0.0,0.328,0.0,11.65,10.52,10.34,11.82,1028.0,63.0,3.1,0.0,56.0,broken clouds
1037,2023,2,13,5,0.0,0.313,0.0,11.51,10.34,9.71,11.82,1028.0,62.0,3.16,0.0,62.0,broken clouds
1038,2023,2,13,6,0.0,0.315,0.0,11.51,10.36,9.71,11.82,1028.0,63.0,3.2,0.0,47.0,scattered clouds
1039,2023,2,13,7,0.0,1.475,0.0,12.22,11.12,10.26,12.82,1028.0,62.0,3.22,0.0,55.0,broken clouds
1040,2023,2,13,8,0.506,0.0,0.066,11.38,10.27,9.71,11.82,1029.0,65.0,3.3,0.0,76.0,broken clouds
1041,2023,2,13,9,0.122,0.0,0.185,12.34,11.35,11.21,12.82,1029.0,66.0,3.71,0.0,60.0,broken clouds
1042,2023,2,13,10,0.03,0.0,0.272,13.55,12.45,12.32,14.82,1029.0,57.0,3.35,0.0,50.0,scattered clouds
1043,2023,2,13,11,0.0,0.0,0.296,15.19,14.17,14.45,15.82,1029.0,54.0,3.48,0.0,73.0,broken clouds
1044,2023,2,13,12,0.0,0.0,0.315,16.29,15.33,15.57,16.82,1029.0,52.0,3.92,0.0,93.0,overcast clouds
1045,2023,2,13,13,0.0,0.0,0.292,16.91,15.96,16.45,17.82,1029.0,50.0,3.85,0.0,95.0,overcast clouds
1046,2023,2,13,14,0.0,0.0,0.3,16.41,15.41,15.66,18.04,1028.0,50.0,3.69,0.0,94.0,overcast clouds
1047,2023,2,13,15,0.0,0.0,0.399,16.93,15.96,16.21,19.15,1027.0,49.0,3.47,0.0,81.0,broken clouds
1048,2023,2,13,16,0.126,0.0,0.27,16.84,15.86,16.72,18.34,1027.0,49.0,2.8,0.0,66.0,broken clouds
1049,2023,2,13,17,0.376,0.0,0.025,16.74,15.75,15.72,18.04,1027.0,49.0,1.59,0.0,75.0,broken clouds
1050,2023,2,13,18,1.585,0.0,0.0,14.13,13.3,13.72,15.66,1027.0,65.0,2.62,0.0,86.0,overcast clouds
1051,2023,2,13,19,2.533,0.0,0.0,13.1,12.14,12.72,14.54,1028.0,64.0,2.67,0.0,93.0,overcast clouds
1052,2023,2,13,20,1.498,0.0,0.0,12.25,11.25,11.72,13.99,1028.0,66.0,2.32,0.0,79.0,broken clouds
1053,2023,2,13,21,1.158,0.0,0.0,13.68,12.85,13.12,13.82,1028.0,67.0,2.0,0.0,80.0,broken clouds
1054,2023,2,13,22,0.0,1.171,0.0,12.92,12.17,12.01,13.43,1028.0,73.0,1.95,0.0,23.0,few clouds
1055,2023,2,13,23,0.0,0.907,0.0,12.77,12.06,12.01,12.88,1028.0,75.0,1.8,0.0,50.0,scattered clouds
1056,2023,2,14,0,0.0,0.549,0.0,11.79,11.01,11.45,12.23,1027.0,76.0,1.89,0.0,71.0,broken clouds
1057,2023,2,14,1,0.0,0.374,0.0,11.64,10.79,10.9,11.82,1027.0,74.0,2.18,0.0,73.0,broken clouds
1058,2023,2,14,2,0.0,0.325,0.0,11.51,10.57,10.66,11.82,1027.0,71.0,2.36,0.0,75.0,broken clouds
1059,2023,2,14,3,0.0,0.312,0.0,11.51,10.57,10.66,11.82,1026.0,71.0,2.65,0.0,77.0,broken clouds
1060,2023,2,14,4,0.0,0.315,0.0,11.36,10.41,9.79,11.82,1026.0,71.0,2.9,0.0,45.0,scattered clouds
1061,2023,2,14,5,0.0,0.312,0.0,11.01,10.02,7.49,11.82,1025.0,71.0,3.11,0.0,78.0,broken clouds
1062,2023,2,14,6,0.0,0.298,0.0,11.01,10.05,7.49,11.82,1025.0,72.0,3.32,0.0,39.0,scattered clouds
1063,2023,2,14,7,0.0,1.017,0.0,11.06,10.08,8.04,11.82,1025.0,71.0,3.37,0.0,14.0,few clouds
1064,2023,2,14,8,0.143,0.0,0.181,11.49,10.52,10.66,11.82,1025.0,70.0,3.57,0.0,23.0,few clouds
1065,2023,2,14,9,0.906,0.0,0.411,12.25,11.33,11.21,12.82,1026.0,69.0,3.9,0.0,20.0,few clouds
1066,2023,2,14,10,0.0,0.0,0.284,14.49,13.4,13.04,14.59,1025.0,54.0,3.45,0.0,47.0,scattered clouds
1067,2023,2,14,11,0.0,0.0,0.298,15.52,14.49,12.88,16.45,1025.0,52.0,3.68,0.0,19.0,few clouds
1068,2023,2,14,12,0.0,0.0,0.284,15.97,14.95,15.57,17.01,1024.0,51.0,4.36,0.0,3.0,sky is clear
1069,2023,2,14,13,0.0,0.0,0.29,17.31,16.35,16.68,17.49,1023.0,48.0,4.75,0.0,0.0,sky is clear
1070,2023,2,14,14,0.178,0.0,0.474,17.51,16.52,17.37,18.82,1022.0,46.0,4.88,0.0,2.0,sky is clear
1071,2023,2,14,15,0.0,0.0,0.277,17.93,16.98,17.01,18.9,1021.0,46.0,4.78,0.0,36.0,scattered clouds
1072,2023,2,14,16,0.129,0.0,0.171,17.93,17.03,17.72,18.6,1021.0,48.0,4.14,0.0,69.0,broken clouds
1073,2023,2,14,17,0.295,0.0,0.024,17.3,16.34,16.21,18.04,1021.0,48.0,2.76,0.0,79.0,broken clouds
1074,2023,2,14,18,0.54,0.0,0.0,14.99,14.03,14.71,16.12,1021.0,57.0,2.87,0.0,92.0,overcast clouds
1075,2023,2,14,19,0.808,0.0,0.0,12.29,11.19,11.72,15.01,1021.0,62.0,2.82,0.0,73.0,broken clouds
1076,2023,2,14,20,0.735,0.0,0.0,12.34,11.27,11.72,15.01,1022.0,63.0,2.77,0.0,77.0,broken clouds
1077,2023,2,14,21,0.837,0.0,0.0,13.0,11.95,12.72,13.99,1021.0,61.0,3.11,0.0,80.0,broken clouds
1078,2023,2,14,22,0.0,0.566,0.0,14.52,13.54,13.43,14.82,1022.0,58.0,3.07,0.0,52.0,broken clouds
1079,2023,2,14,23,0.0,0.616,0.0,13.55,12.55,11.38,13.82,1022.0,61.0,3.1,0.0,42.0,scattered clouds
1080,2023,2,15,0,0.0,0.605,0.0,13.23,12.25,10.26,13.82,1022.0,63.0,3.09,0.0,28.0,scattered clouds
1081,2023,2,15,1,0.0,0.512,0.0,13.05,12.13,9.71,13.82,1022.0,66.0,3.09,0.0,31.0,scattered clouds
1082,2023,2,15,2,0.0,0.433,0.0,12.39,11.49,9.71,12.88,1023.0,69.0,3.16,0.0,51.0,broken clouds
1083,2023,2,15,3,0.0,0.416,0.0,11.69,10.79,9.15,12.88,1023.0,72.0,3.21,0.0,54.0,broken clouds
1084,2023,2,15,4,0.0,0.267,0.0,10.78,9.82,8.04,12.32,1023.0,73.0,3.19,0.0,60.0,broken clouds
1085,2023,2,15,5,0.0,0.263,0.0,10.01,9.0,8.04,11.77,1023.0,74.0,3.12,0.0,76.0,broken clouds
1086,2023,2,15,6,0.0,0.309,0.0,11.28,10.34,8.04,11.82,1024.0,72.0,3.12,0.0,81.0,broken clouds
1087,2023,2,15,7,0.0,1.326,0.007,11.21,10.27,7.49,11.82,1024.0,72.0,3.07,0.0,49.0,scattered clouds
1088,2023,2,15,8,0.429,0.0,0.214,11.24,10.3,7.49,11.82,1025.0,72.0,3.15,0.0,41.0,scattered clouds
1089,2023,2,15,9,0.0,0.0,0.245,12.67,11.82,12.32,12.82,1026.0,70.0,3.53,0.0,27.0,scattered clouds
1090,2023,2,15,10,0.0,0.0,0.329,15.04,14.04,12.57,15.15,1026.0,55.0,2.95,0.0,22.0,few clouds
1091,2023,2,15,11,0.325,0.0,0.782,16.29,15.33,15.57,16.82,1027.0,52.0,3.01,0.0,5.0,sky is clear
1092,2023,2,15,12,0.507,0.0,0.803,17.26,16.35,16.68,18.82,1027.0,50.0,2.86,0.0,3.0,sky is clear
1093,2023,2,15,13,0.0,0.0,0.312,18.61,17.75,18.34,19.82,1026.0,47.0,2.17,0.0,2.0,sky is clear
1094,2023,2,15,14,0.268,0.0,0.697,19.11,18.23,18.9,19.82,1026.0,44.0,1.12,0.0,2.0,sky is clear
1095,2023,2,15,15,0.0,0.0,0.36,19.53,18.64,18.72,20.26,1026.0,42.0,0.42,0.0,25.0,scattered clouds
1096,2023,2,15,16,0.157,0.0,0.25,18.9,18.02,17.32,20.26,1026.0,45.0,1.14,0.0,31.0,scattered clouds
1097,2023,2,15,17,0.39,0.0,0.029,18.28,17.42,16.72,18.68,1026.0,48.0,1.3,0.0,0.0,sky is clear
1098,2023,2,15,18,0.564,0.0,0.0,15.04,14.06,14.72,16.21,1026.0,56.0,1.87,0.0,14.0,few clouds
1099,2023,2,15,19,0.456,0.0,0.0,12.52,11.47,11.72,15.1,1027.0,63.0,1.96,0.0,2.0,sky is clear
1100,2023,2,15,20,0.59,0.0,0.0,11.72,10.67,10.72,14.54,1028.0,66.0,1.89,0.0,1.0,sky is clear
1101,2023,2,15,21,0.583,0.0,0.0,10.88,9.98,9.72,13.99,1028.0,75.0,1.98,0.0,0.0,sky is clear
1102,2023,2,15,22,0.0,0.612,0.0,10.11,9.27,8.72,13.99,1029.0,80.0,2.19,0.0,0.0,sky is clear
1103,2023,2,15,23,0.0,0.624,0.0,10.5,9.8,9.15,13.43,1029.0,84.0,1.81,0.0,0.0,sky is clear
1104,2023,2,16,0,0.0,0.572,0.0,11.98,11.14,8.04,12.37,1029.0,73.0,1.81,0.0,4.0,sky is clear
1105,2023,2,16,1,0.0,0.498,0.0,11.63,10.75,7.49,12.37,1029.0,73.0,1.79,0.0,20.0,few clouds
1106,2023,2,16,2,0.0,0.32,0.0,10.31,9.75,6.93,11.21,1029.0,90.0,1.79,0.0,56.0,broken clouds
1107,2023,2,16,3,0.0,0.267,0.0,8.86,8.0,6.38,10.66,1028.0,92.0,1.85,0.0,93.0,overcast clouds
1108,2023,2,16,4,0.0,0.314,0.0,7.4,6.24,6.72,10.1,1028.0,91.0,1.92,0.0,94.0,overcast clouds
1109,2023,2,16,5,0.0,0.243,0.0,7.4,6.21,6.72,10.1,1028.0,91.0,1.95,0.0,80.0,broken clouds
1110,2023,2,16,6,0.0,0.271,0.0,7.29,6.09,6.72,10.01,1028.0,90.0,1.94,0.0,0.0,sky is clear
1111,2023,2,16,7,0.0,0.767,0.004,7.29,6.17,6.72,9.54,1029.0,91.0,1.86,0.0,0.0,sky is clear
1112,2023,2,16,8,0.124,0.0,0.194,6.38,4.9,5.72,8.99,1029.0,89.0,2.08,0.0,0.0,sky is clear
1113,2023,2,16,9,0.0,0.0,0.234,10.41,9.75,8.6,10.82,1030.0,86.0,2.46,0.0,0.0,sky is clear
1114,2023,2,16,10,0.474,0.0,0.494,16.72,15.86,13.9,16.82,1030.0,54.0,1.7,0.0,0.0,sky is clear
1115,2023,2,16,11,0.0,0.0,0.257,17.54,16.68,13.6,17.93,1030.0,51.0,1.23,0.0,0.0,sky is clear
1116,2023,2,16,12,0.0,0.0,0.254,18.96,18.03,16.38,19.04,1030.0,43.0,1.01,0.0,0.0,sky is clear
1117,2023,2,16,13,0.0,0.0,0.255,19.42,18.46,17.72,19.71,1029.0,40.0,0.5,0.0,0.0,sky is clear
1118,2023,2,16,14,0.0,0.0,0.249,20.21,19.33,15.66,20.7,1028.0,40.0,0.35,0.0,0.0,sky is clear
1119,2023,2,16,15,0.0,0.0,0.247,20.25,19.48,16.72,20.82,1028.0,44.0,0.64,0.0,0.0,sky is clear
1120,2023,2,16,16,0.091,0.0,0.222,19.7,18.9,15.72,21.38,1028.0,45.0,0.98,0.0,0.0,sky is clear
1121,2023,2,16,17,0.251,0.0,0.031,19.17,18.42,15.72,19.59,1027.0,49.0,1.09,0.0,0.0,sky is clear
1122,2023,2,16,18,0.849,0.0,0.0,14.23,13.22,13.72,16.68,1028.0,58.0,1.6,0.0,1.0,sky is clear
1123,2023,2,16,19,1.41,0.0,0.0,13.27,12.35,12.72,15.57,1028.0,65.0,1.7,0.0,0.0,sky is clear
1124,2023,2,16,20,1.102,0.0,0.0,11.81,11.06,10.72,14.54,1028.0,77.0,2.0,0.0,0.0,sky is clear
1125,2023,2,16,21,0.536,0.0,0.0,11.58,10.88,10.72,15.01,1029.0,80.0,2.2,0.0,0.0,sky is clear
1126,2023,2,16,22,0.0,2.162,0.0,10.04,9.29,8.72,14.45,1029.0,84.0,1.85,0.0,0.0,sky is clear
1127,2023,2,16,23,0.0,0.711,0.0,10.48,9.86,9.15,13.9,1029.0,87.0,1.87,0.0,0.0,sky is clear
1128,2023,2,17,0,0.0,1.039,0.0,10.91,10.3,8.6,13.34,1029.0,86.0,1.96,0.0,0.0,sky is clear
1129,2023,2,17,1,0.0,0.419,0.0,10.09,9.4,6.93,13.9,1029.0,86.0,2.11,0.0,0.0,sky is clear
1130,2023,2,17,2,0.0,0.446,0.0,9.87,8.88,6.38,12.79,1029.0,85.0,2.2,0.0,0.0,sky is clear
1131,2023,2,17,3,0.0,0.408,0.0,10.35,9.66,6.38,11.68,1029.0,85.0,2.27,0.0,0.0,sky is clear
1132,2023,2,17,4,0.0,0.264,0.0,10.08,9.36,8.12,12.23,1029.0,85.0,2.3,0.0,0.0,sky is clear
1133,2023,2,17,5,0.0,0.256,0.0,9.94,8.77,9.72,11.12,1029.0,85.0,2.48,0.0,0.0,sky is clear
1134,2023,2,17,6,0.0,0.256,0.0,9.94,8.56,9.72,11.68,1029.0,84.0,2.8,0.0,0.0,sky is clear
1135,2023,2,17,7,0.0,1.149,0.006,11.67,11.06,11.21,11.82,1029.0,83.0,2.63,0.0,0.0,sky is clear
1136,2023,2,17,8,0.078,0.0,0.235,11.99,11.33,5.26,12.82,1029.0,80.0,2.78,0.0,0.0,sky is clear
1137,2023,2,17,9,0.0,0.0,0.247,13.14,12.39,9.71,13.82,1030.0,72.0,3.25,0.0,0.0,sky is clear
1138,2023,2,17,10,0.0,0.0,0.254,16.18,14.98,12.88,16.26,1030.0,43.0,2.83,0.0,0.0,sky is clear
1139,2023,2,17,11,0.0,0.0,0.256,17.52,16.35,15.26,17.93,1029.0,39.0,2.75,0.0,0.0,sky is clear
1140,2023,2,17,12,0.0,0.0,0.26,18.51,17.41,17.79,19.79,1029.0,38.0,3.21,0.0,0.0,sky is clear
1141,2023,2,17,13,0.0,0.0,0.336,19.72,18.66,19.45,21.38,1028.0,35.0,3.3,0.0,0.0,sky is clear
1142,2023,2,17,14,0.434,0.0,0.612,20.3,19.2,20.01,21.82,1027.0,31.0,3.25,0.0,0.0,sky is clear
1143,2023,2,17,15,0.108,0.0,0.545,20.61,19.51,17.32,22.01,1026.0,30.0,2.93,0.0,0.0,sky is clear
1144,2023,2,17,16,0.071,0.0,0.306,20.47,19.25,16.72,21.12,1026.0,26.0,1.53,0.0,0.0,sky is clear
1145,2023,2,17,17,0.233,0.0,0.026,17.08,16.25,16.72,20.01,1026.0,54.0,0.48,0.0,0.0,sky is clear
1146,2023,2,17,18,0.345,0.0,0.0,14.14,12.55,13.72,17.88,1026.0,36.0,0.62,0.0,0.0,sky is clear
1147,2023,2,17,19,0.403,0.0,0.0,12.83,11.13,11.72,17.32,1027.0,37.0,0.98,0.0,0.0,sky is clear
1148,2023,2,17,20,0.429,0.0,0.0,12.17,10.9,11.38,16.21,1027.0,56.0,1.85,0.0,0.0,sky is clear
1149,2023,2,17,21,0.538,0.0,0.0,10.6,9.23,8.72,15.66,1027.0,58.0,2.27,0.0,0.0,sky is clear
1150,2023,2,17,22,0.0,0.579,0.0,10.91,9.75,9.72,14.54,1027.0,65.0,2.25,0.0,0.0,sky is clear
1151,2023,2,17,23,0.0,0.568,0.0,11.67,10.54,10.72,14.54,1028.0,63.0,2.25,0.0,0.0,sky is clear
1152,2023,2,18,0,0.0,0.529,0.0,12.2,11.07,11.45,13.43,1027.0,61.0,2.42,0.0,0.0,sky is clear
1153,2023,2,18,1,0.0,0.476,0.0,11.19,9.98,10.34,12.32,1027.0,62.0,2.45,0.0,0.0,sky is clear
1154,2023,2,18,2,0.0,0.421,0.0,9.66,8.41,8.72,13.34,1027.0,66.0,2.51,0.0,0.0,sky is clear
1155,2023,2,18,3,0.0,0.275,0.0,12.52,11.58,10.9,12.82,1027.0,67.0,2.7,0.0,0.0,sky is clear
1156,2023,2,18,4,0.0,0.268,0.0,13.12,12.24,10.9,13.82,1027.0,67.0,2.85,0.0,0.0,sky is clear
1157,2023,2,18,5,0.0,0.265,0.0,11.66,10.6,10.9,12.23,1027.0,66.0,2.98,0.0,0.0,sky is clear
1158,2023,2,18,6,0.0,1.387,0.0,12.39,11.36,9.23,12.82,1027.0,64.0,3.07,0.0,0.0,sky is clear
1159,2023,2,18,7,0.0,0.481,0.005,11.54,10.45,8.12,12.23,1027.0,65.0,3.11,0.0,0.0,sky is clear
1160,2023,2,18,8,0.016,0.0,0.238,10.99,9.82,6.38,11.82,1027.0,64.0,3.3,0.0,0.0,sky is clear
1161,2023,2,18,9,0.0,0.0,0.26,12.76,11.66,9.15,13.82,1028.0,60.0,3.76,0.0,1.0,sky is clear
1162,2023,2,18,10,0.222,0.0,0.564,16.44,15.08,11.38,16.82,1028.0,36.0,3.29,0.0,4.0,sky is clear
1163,2023,2,18,11,1.301,0.0,0.954,17.52,16.32,15.26,17.93,1028.0,38.0,3.53,0.0,6.0,sky is clear
1164,2023,2,18,12,2.131,0.0,0.995,18.48,17.32,17.23,20.34,1028.0,36.0,3.49,0.0,8.0,sky is clear
1165,2023,2,18,13,0.004,0.0,0.584,19.57,18.55,17.79,20.34,1027.0,37.0,2.91,0.0,10.0,sky is clear
1166,2023,2,18,14,0.86,0.0,0.448,19.56,18.56,16.21,20.82,1027.0,38.0,2.26,0.0,13.0,few clouds
1167,2023,2,18,15,0.024,0.0,0.282,19.34,18.37,16.77,20.34,1026.0,40.0,1.62,0.0,26.0,scattered clouds
1168,2023,2,18,16,0.237,0.0,0.18,18.79,17.82,16.72,20.34,1026.0,42.0,0.79,0.0,45.0,scattered clouds
1169,2023,2,18,17,0.843,0.0,0.02,18.11,17.13,14.72,19.79,1026.0,44.0,0.45,0.0,66.0,broken clouds
1170,2023,2,18,18,0.883,0.0,0.0,14.94,13.77,14.72,15.66,1026.0,49.0,1.49,0.0,62.0,broken clouds
1171,2023,2,18,19,0.514,0.0,0.0,14.02,12.91,13.72,15.1,1026.0,55.0,1.69,0.0,33.0,scattered clouds
1172,2023,2,18,20,0.643,0.0,0.0,14.02,13.2,13.72,15.1,1027.0,66.0,1.67,0.0,73.0,broken clouds
1173,2023,2,18,21,0.601,0.0,0.0,13.92,13.2,13.72,14.54,1027.0,70.0,1.91,0.0,88.0,overcast clouds
1174,2023,2,18,22,0.0,0.586,0.0,12.45,11.58,11.72,14.79,1027.0,70.0,1.88,0.0,71.0,broken clouds
1175,2023,2,18,23,0.0,0.582,0.0,14.72,13.68,10.72,15.15,1027.0,55.0,1.57,0.0,34.0,scattered clouds
1176,2023,2,19,0,0.0,1.6,0.0,10.76,9.95,9.72,13.68,1026.0,79.0,1.65,0.0,3.0,sky is clear
1177,2023,2,19,1,0.0,0.541,0.0,9.91,9.24,8.72,13.34,1026.0,82.0,1.82,0.0,5.0,sky is clear
1178,2023,2,19,2,0.0,0.344,0.0,10.36,9.54,9.72,12.79,1026.0,80.0,2.02,0.0,5.0,sky is clear
1179,2023,2,19,3,0.0,0.357,0.0,9.48,8.44,8.72,12.23,1026.0,80.0,2.18,0.0,4.0,sky is clear
1180,2023,2,19,4,0.0,0.3,0.0,10.94,10.05,10.72,12.23,1025.0,75.0,2.22,0.0,3.0,sky is clear
1181,2023,2,19,5,0.0,0.332,0.0,10.79,9.86,10.66,11.68,1025.0,74.0,2.36,0.0,5.0,sky is clear
1182,2023,2,19,6,0.0,0.328,0.0,10.08,9.08,9.72,12.23,1025.0,74.0,2.41,0.0,10.0,sky is clear
1183,2023,2,19,7,0.0,0.348,0.011,9.83,8.68,9.72,12.23,1025.0,72.0,2.42,0.0,12.0,few clouds
1184,2023,2,19,8,0.103,0.0,0.211,8.55,6.93,7.72,13.34,1026.0,70.0,2.75,0.0,35.0,scattered clouds
1185,2023,2,19,9,0.19,0.0,0.282,11.89,10.96,11.72,13.9,1026.0,70.0,3.09,0.0,57.0,broken clouds
1186,2023,2,19,10,0.0,0.0,0.331,15.73,14.98,13.68,15.82,1026.0,62.0,2.54,0.13,41.0,light rain
1187,2023,2,19,11,0.224,0.0,0.514,16.73,15.89,16.12,17.01,1026.0,55.0,2.3,0.0,39.0,scattered clouds
1188,2023,2,19,12,1.068,0.0,0.976,17.74,16.95,17.23,18.68,1025.0,53.0,2.56,0.13,22.0,light rain
1189,2023,2,19,13,0.297,0.0,0.54,18.78,18.07,18.72,21.45,1024.0,52.0,2.49,0.15,45.0,light rain
1190,2023,2,19,14,0.423,0.0,0.498,19.55,18.92,18.6,22.01,1024.0,52.0,2.03,0.35,58.0,light rain
1191,2023,2,19,15,0.781,0.0,0.249,18.01,17.2,17.32,21.45,1023.0,51.0,1.64,0.0,37.0,scattered clouds
1192,2023,2,19,16,0.146,0.0,0.235,17.51,16.65,16.72,20.9,1022.0,51.0,1.16,0.0,11.0,few clouds
1193,2023,2,19,17,0.245,0.0,0.062,17.51,16.78,16.72,20.82,1023.0,56.0,0.52,0.0,2.0,sky is clear
1194,2023,2,19,18,0.472,0.0,0.0,16.06,15.29,15.72,18.9,1023.0,60.0,1.08,0.0,2.0,sky is clear
1195,2023,2,19,19,0.968,0.0,0.0,15.15,14.37,14.72,16.77,1023.0,63.0,1.79,0.0,21.0,few clouds
1196,2023,2,19,20,0.705,0.0,0.0,14.31,13.6,13.72,16.12,1023.0,69.0,2.01,0.0,19.0,few clouds
1197,2023,2,19,21,0.573,0.0,0.0,13.58,12.87,12.72,16.12,1023.0,72.0,1.96,0.0,50.0,scattered clouds
1198,2023,2,19,22,0.0,0.484,0.0,13.09,12.44,11.72,16.12,1023.0,76.0,1.95,0.0,1.0,sky is clear
1199,2023,2,19,23,0.0,0.524,0.0,12.47,11.78,10.72,16.12,1023.0,77.0,2.19,0.0,21.0,few clouds
1200,2023,2,20,0,0.0,0.52,0.0,13.38,12.76,12.01,15.57,1022.0,76.0,2.32,0.0,53.0,broken clouds
1201,2023,2,20,1,0.0,0.443,0.0,12.56,11.86,11.72,15.01,1022.0,76.0,2.43,0.0,40.0,scattered clouds
1202,2023,2,20,2,0.0,0.274,0.0,11.38,10.53,9.72,14.45,1021.0,75.0,2.51,0.0,45.0,scattered clouds
1203,2023,2,20,3,0.0,0.312,0.0,12.4,11.71,11.45,15.57,1021.0,77.0,2.62,0.0,94.0,overcast clouds
1204,2023,2,20,4,0.0,0.256,0.0,11.79,11.01,10.72,15.01,1021.0,76.0,2.67,0.0,97.0,overcast clouds
1205,2023,2,20,5,0.0,0.244,0.0,12.94,12.27,12.01,15.01,1021.0,76.0,2.77,0.0,96.0,overcast clouds
